Num,AE,FE,Megye,OEVK,Settlement,Station
4694,858,578,GYŐR–MOSON–SOPRON,3,Koroncó,2
4695,1084,794,GYŐR–MOSON–SOPRON,3,Kóny,1
4696,1069,769,GYŐR–MOSON–SOPRON,3,Kóny,2
4697,73,51,GYŐR–MOSON–SOPRON,3,Maglóca,1
4698,379,256,GYŐR–MOSON–SOPRON,3,Magyarkeresztúr,1
4699,385,263,GYŐR–MOSON–SOPRON,3,Markotabödöge,1
4700,82,61,GYŐR–MOSON–SOPRON,3,Mérges,1
4701,892,697,GYŐR–MOSON–SOPRON,3,Mihályi,1
4702,671,495,GYŐR–MOSON–SOPRON,3,Mórichida,1
4703,714,517,GYŐR–MOSON–SOPRON,3,Osli,1
4704,333,242,GYŐR–MOSON–SOPRON,3,Páli,1
4705,240,180,GYŐR–MOSON–SOPRON,3,Pásztori,1
4706,93,74,GYŐR–MOSON–SOPRON,3,Potyond,1
4707,226,187,GYŐR–MOSON–SOPRON,3,Pusztacsalád,1
4708,416,289,GYŐR–MOSON–SOPRON,3,Rábacsanak,1
4709,474,354,GYŐR–MOSON–SOPRON,3,Rábacsécsény,1
4710,588,454,GYŐR–MOSON–SOPRON,3,Rábakecöl,1
4711,1054,718,GYŐR–MOSON–SOPRON,3,Rábapatona,1
4712,996,726,GYŐR–MOSON–SOPRON,3,Rábapatona,2
4713,811,595,GYŐR–MOSON–SOPRON,3,Rábapordány,1
4714,62,50,GYŐR–MOSON–SOPRON,3,Rábasebes,1
4715,365,288,GYŐR–MOSON–SOPRON,3,Rábaszentandrás,1
4716,428,310,GYŐR–MOSON–SOPRON,3,Rábaszentmihály,1
4717,119,100,GYŐR–MOSON–SOPRON,3,Rábaszentmiklós,1
4718,791,606,GYŐR–MOSON–SOPRON,3,Rábatamási,1
4719,226,163,GYŐR–MOSON–SOPRON,3,Répceszemere,1
4720,224,165,GYŐR–MOSON–SOPRON,3,Sobor,1
4721,254,189,GYŐR–MOSON–SOPRON,3,Sopronnémeti,1
4722,1041,778,GYŐR–MOSON–SOPRON,3,Szany,1
4723,667,488,GYŐR–MOSON–SOPRON,3,Szany,2
4724,775,574,GYŐR–MOSON–SOPRON,3,Szárföld,1
4725,1080,697,GYŐR–MOSON–SOPRON,3,Szil,1
4726,541,399,GYŐR–MOSON–SOPRON,3,Szilsárkány,1
4727,158,128,GYŐR–MOSON–SOPRON,3,Tárnokréti,1
4728,1141,640,GYŐR–MOSON–SOPRON,3,Tét,1
4729,961,593,GYŐR–MOSON–SOPRON,3,Tét,2
4730,1069,744,GYŐR–MOSON–SOPRON,3,Tét,3
4731,74,67,GYŐR–MOSON–SOPRON,3,Vadosfa,1
4732,418,319,GYŐR–MOSON–SOPRON,3,Vág,1
4733,133,102,GYŐR–MOSON–SOPRON,3,Vásárosfalu,1
4734,745,591,GYŐR–MOSON–SOPRON,3,Veszkény,1
4735,1083,827,GYŐR–MOSON–SOPRON,3,Vitnyéd,1
4736,109,84,GYŐR–MOSON–SOPRON,3,Zsebeháza,1
4737,822,588,GYŐR–MOSON–SOPRON,4,Ágfalva,1
4738,860,660,GYŐR–MOSON–SOPRON,4,Ágfalva,2
4739,129,96,GYŐR–MOSON–SOPRON,4,Ebergőc,1
4740,703,534,GYŐR–MOSON–SOPRON,4,Egyházasfalu,1
4741,242,178,GYŐR–MOSON–SOPRON,4,Fertőboz,1
4742,1069,831,GYŐR–MOSON–SOPRON,4,Fertőd,1
4743,641,509,GYŐR–MOSON–SOPRON,4,Fertőd,2
4744,810,595,GYŐR–MOSON–SOPRON,4,Fertőd,3
4745,101,69,GYŐR–MOSON–SOPRON,4,Fertőd,4
4746,595,453,GYŐR–MOSON–SOPRON,4,Fertőhomok,1
4747,922,620,GYŐR–MOSON–SOPRON,4,Fertőrákos,1
4748,838,585,GYŐR–MOSON–SOPRON,4,Fertőrákos,2
4749,917,695,GYŐR–MOSON–SOPRON,4,Fertőszentmiklós,1
4750,793,619,GYŐR–MOSON–SOPRON,4,Fertőszentmiklós,2
4751,654,552,GYŐR–MOSON–SOPRON,4,Fertőszentmiklós,3
4752,662,506,GYŐR–MOSON–SOPRON,4,Fertőszentmiklós,4
4753,992,739,GYŐR–MOSON–SOPRON,4,Fertőszéplak,1
4754,52,42,GYŐR–MOSON–SOPRON,4,Gyalóka,1
4755,877,689,GYŐR–MOSON–SOPRON,4,Harka,1
4756,886,709,GYŐR–MOSON–SOPRON,4,Harka,2
4757,1138,942,GYŐR–MOSON–SOPRON,4,Hegykő,1
4758,322,260,GYŐR–MOSON–SOPRON,4,Hidegség,1
4759,863,693,GYŐR–MOSON–SOPRON,4,Kópháza,1
4760,780,629,GYŐR–MOSON–SOPRON,4,Kópháza,2
4761,1163,847,GYŐR–MOSON–SOPRON,4,Lövő,1
4762,790,588,GYŐR–MOSON–SOPRON,4,Nagycenk,1
4763,862,669,GYŐR–MOSON–SOPRON,4,Nagycenk,2
4764,811,564,GYŐR–MOSON–SOPRON,4,Nagylózs,1
4765,173,139,GYŐR–MOSON–SOPRON,4,Nemeskér,1
4766,1160,867,GYŐR–MOSON–SOPRON,4,Pereszteg,1
4767,866,700,GYŐR–MOSON–SOPRON,4,Petőháza,1
4768,278,219,GYŐR–MOSON–SOPRON,4,Pinnye,1
4769,286,239,GYŐR–MOSON–SOPRON,4,Répcevis,1
4770,353,264,GYŐR–MOSON–SOPRON,4,Röjtökmuzsaj,1
4771,489,373,GYŐR–MOSON–SOPRON,4,Sarród,1
4772,181,149,GYŐR–MOSON–SOPRON,4,Sarród,2
4773,79,58,GYŐR–MOSON–SOPRON,4,Sarród,3
4774,943,559,GYŐR–MOSON–SOPRON,4,Sopron,1
4775,994,651,GYŐR–MOSON–SOPRON,4,Sopron,2
4776,1061,717,GYŐR–MOSON–SOPRON,4,Sopron,3
4777,935,720,GYŐR–MOSON–SOPRON,4,Sopron,4
4778,771,585,GYŐR–MOSON–SOPRON,4,Sopron,5
4779,917,674,GYŐR–MOSON–SOPRON,4,Sopron,6
4780,1026,786,GYŐR–MOSON–SOPRON,4,Sopron,7
4781,841,618,GYŐR–MOSON–SOPRON,4,Sopron,8
4782,1089,807,GYŐR–MOSON–SOPRON,4,Sopron,9
4783,793,571,GYŐR–MOSON–SOPRON,4,Sopron,10
4784,845,604,GYŐR–MOSON–SOPRON,4,Sopron,11
4785,854,660,GYŐR–MOSON–SOPRON,4,Sopron,12
4786,814,545,GYŐR–MOSON–SOPRON,4,Sopron,13
4787,777,572,GYŐR–MOSON–SOPRON,4,Sopron,14
4788,792,569,GYŐR–MOSON–SOPRON,4,Sopron,15
4789,964,683,GYŐR–MOSON–SOPRON,4,Sopron,16
4790,650,508,GYŐR–MOSON–SOPRON,4,Sopron,17
4791,780,581,GYŐR–MOSON–SOPRON,4,Sopron,18
4792,1029,804,GYŐR–MOSON–SOPRON,4,Sopron,19
4793,807,596,GYŐR–MOSON–SOPRON,4,Sopron,20
4794,777,618,GYŐR–MOSON–SOPRON,4,Sopron,21
4795,906,716,GYŐR–MOSON–SOPRON,4,Sopron,22
4796,1097,857,GYŐR–MOSON–SOPRON,4,Sopron,23
4797,840,599,GYŐR–MOSON–SOPRON,4,Sopron,24
4798,621,442,GYŐR–MOSON–SOPRON,4,Sopron,25
4799,755,606,GYŐR–MOSON–SOPRON,4,Sopron,27
4800,987,664,GYŐR–MOSON–SOPRON,4,Sopron,28
4801,1200,883,GYŐR–MOSON–SOPRON,4,Sopron,29
4802,766,503,GYŐR–MOSON–SOPRON,4,Sopron,30
4803,1051,774,GYŐR–MOSON–SOPRON,4,Sopron,31
4804,981,715,GYŐR–MOSON–SOPRON,4,Sopron,32
4805,1023,797,GYŐR–MOSON–SOPRON,4,Sopron,33
4806,946,655,GYŐR–MOSON–SOPRON,4,Sopron,34
4807,816,607,GYŐR–MOSON–SOPRON,4,Sopron,35
4808,1153,877,GYŐR–MOSON–SOPRON,4,Sopron,36
4809,986,709,GYŐR–MOSON–SOPRON,4,Sopron,37
4810,896,684,GYŐR–MOSON–SOPRON,4,Sopron,38
4811,1018,811,GYŐR–MOSON–SOPRON,4,Sopron,39
4812,1132,895,GYŐR–MOSON–SOPRON,4,Sopron,40
4813,976,841,GYŐR–MOSON–SOPRON,4,Sopron,41
4814,830,691,GYŐR–MOSON–SOPRON,4,Sopron,42
4815,986,754,GYŐR–MOSON–SOPRON,4,Sopron,43
4816,929,716,GYŐR–MOSON–SOPRON,4,Sopron,44
4817,709,552,GYŐR–MOSON–SOPRON,4,Sopron,45
4818,746,549,GYŐR–MOSON–SOPRON,4,Sopron,46
4819,946,718,GYŐR–MOSON–SOPRON,4,Sopron,47
4820,1368,1055,GYŐR–MOSON–SOPRON,4,Sopron,48
4821,1018,804,GYŐR–MOSON–SOPRON,4,Sopron,49
4822,758,496,GYŐR–MOSON–SOPRON,4,Sopron,50
4823,647,548,GYŐR–MOSON–SOPRON,4,Sopronhorpács,1
4824,991,763,GYŐR–MOSON–SOPRON,4,Sopronkövesd,1
4825,343,249,GYŐR–MOSON–SOPRON,4,Szakony,1
4826,259,201,GYŐR–MOSON–SOPRON,4,Und,1
4827,808,577,GYŐR–MOSON–SOPRON,4,Újkér,1
4828,307,249,GYŐR–MOSON–SOPRON,4,Völcsej,1
4829,529,394,GYŐR–MOSON–SOPRON,4,Zsira,1
4830,598,462,GYŐR–MOSON–SOPRON,5,Abda,1
4831,653,469,GYŐR–MOSON–SOPRON,5,Abda,2
4832,734,533,GYŐR–MOSON–SOPRON,5,Abda,3
4833,585,439,GYŐR–MOSON–SOPRON,5,Abda,4
4834,890,623,GYŐR–MOSON–SOPRON,5,Ásványráró,1
4835,698,508,GYŐR–MOSON–SOPRON,5,Ásványráró,2
4836,418,313,GYŐR–MOSON–SOPRON,5,Bezenye,1
4837,390,296,GYŐR–MOSON–SOPRON,5,Bezenye,2
4838,149,107,GYŐR–MOSON–SOPRON,5,Bezenye,3
4839,998,728,GYŐR–MOSON–SOPRON,5,Börcs,1
4840,40,38,GYŐR–MOSON–SOPRON,5,Cakóháza,1
4841,611,467,GYŐR–MOSON–SOPRON,5,Darnózseli,1
4842,649,468,GYŐR–MOSON–SOPRON,5,Darnózseli,2
4843,670,435,GYŐR–MOSON–SOPRON,5,Dunakiliti,1
4844,716,506,GYŐR–MOSON–SOPRON,5,Dunakiliti,2
4845,196,150,GYŐR–MOSON–SOPRON,5,Dunaremete,1
4846,804,576,GYŐR–MOSON–SOPRON,5,Dunaszeg,1
4847,839,597,GYŐR–MOSON–SOPRON,5,Dunaszeg,2
4848,576,417,GYŐR–MOSON–SOPRON,5,Dunaszentpál,1
4849,171,122,GYŐR–MOSON–SOPRON,5,Dunasziget,1
4850,433,314,GYŐR–MOSON–SOPRON,5,Dunasziget,2
4851,577,426,GYŐR–MOSON–SOPRON,5,Dunasziget,3
4852,422,322,GYŐR–MOSON–SOPRON,5,Feketeerdő,1
4853,1340,1020,GYŐR–MOSON–SOPRON,5,Győrladamér,1
4854,1389,1126,GYŐR–MOSON–SOPRON,5,Győrújfalu,1
4855,1169,887,GYŐR–MOSON–SOPRON,5,Győrzámoly,1
4856,965,732,GYŐR–MOSON–SOPRON,5,Győrzámoly,2
4857,1188,838,GYŐR–MOSON–SOPRON,5,Halászi,1
4858,1193,849,GYŐR–MOSON–SOPRON,5,Halászi,2
4859,124,93,GYŐR–MOSON–SOPRON,5,Halászi,3
4860,871,617,GYŐR–MOSON–SOPRON,5,Hegyeshalom,1
4861,963,661,GYŐR–MOSON–SOPRON,5,Hegyeshalom,2
4862,778,527,GYŐR–MOSON–SOPRON,5,Hegyeshalom,3
4863,958,664,GYŐR–MOSON–SOPRON,5,Hédervár,1
4864,831,579,GYŐR–MOSON–SOPRON,5,Jánossomorja,1
4865,809,514,GYŐR–MOSON–SOPRON,5,Jánossomorja,2
4866,728,495,GYŐR–MOSON–SOPRON,5,Jánossomorja,3
4867,838,589,GYŐR–MOSON–SOPRON,5,Jánossomorja,4
4868,807,520,GYŐR–MOSON–SOPRON,5,Jánossomorja,5
4869,626,412,GYŐR–MOSON–SOPRON,5,Jánossomorja,6
4870,199,114,GYŐR–MOSON–SOPRON,5,Jánossomorja,7
4871,670,438,GYŐR–MOSON–SOPRON,5,Kimle,1
4872,920,643,GYŐR–MOSON–SOPRON,5,Kimle,2
4873,199,135,GYŐR–MOSON–SOPRON,5,Kimle,3
4874,277,220,GYŐR–MOSON–SOPRON,5,Kisbodak,1
4875,976,746,GYŐR–MOSON–SOPRON,5,Kunsziget,1
4876,688,456,GYŐR–MOSON–SOPRON,5,Levél,1
4877,744,514,GYŐR–MOSON–SOPRON,5,Levél,2
4878,1071,749,GYŐR–MOSON–SOPRON,5,Lébény,1
4879,664,452,GYŐR–MOSON–SOPRON,5,Lébény,2
4880,804,547,GYŐR–MOSON–SOPRON,5,Lébény,3
4881,582,445,GYŐR–MOSON–SOPRON,5,Lipót,1
4882,697,471,GYŐR–MOSON–SOPRON,5,Máriakálnok,1
4883,787,570,GYŐR–MOSON–SOPRON,5,Máriakálnok,2
4884,481,367,GYŐR–MOSON–SOPRON,5,Mecsér,1
4885,812,655,GYŐR–MOSON–SOPRON,5,Mosonmagyaróvár,1
4886,756,487,GYŐR–MOSON–SOPRON,5,Mosonmagyaróvár,2
4887,820,551,GYŐR–MOSON–SOPRON,5,Mosonmagyaróvár,3
4888,1239,950,GYŐR–MOSON–SOPRON,5,Mosonmagyaróvár,4
4889,1063,739,GYŐR–MOSON–SOPRON,5,Mosonmagyaróvár,5
4890,761,547,GYŐR–MOSON–SOPRON,5,Mosonmagyaróvár,6
4891,813,536,GYŐR–MOSON–SOPRON,5,Mosonmagyaróvár,7
4892,811,619,GYŐR–MOSON–SOPRON,5,Mosonmagyaróvár,8
4893,787,513,GYŐR–MOSON–SOPRON,5,Mosonmagyaróvár,9
4894,931,582,GYŐR–MOSON–SOPRON,5,Mosonmagyaróvár,10
4895,879,551,GYŐR–MOSON–SOPRON,5,Mosonmagyaróvár,11
4896,739,541,GYŐR–MOSON–SOPRON,5,Mosonmagyaróvár,12
4897,901,644,GYŐR–MOSON–SOPRON,5,Mosonmagyaróvár,13
4898,889,654,GYŐR–MOSON–SOPRON,5,Mosonmagyaróvár,14
4899,708,520,GYŐR–MOSON–SOPRON,5,Mosonmagyaróvár,15
4900,714,514,GYŐR–MOSON–SOPRON,5,Mosonmagyaróvár,16
4901,850,576,GYŐR–MOSON–SOPRON,5,Mosonmagyaróvár,17
4902,844,587,GYŐR–MOSON–SOPRON,5,Mosonmagyaróvár,18
4903,862,564,GYŐR–MOSON–SOPRON,5,Mosonmagyaróvár,19
4904,823,573,GYŐR–MOSON–SOPRON,5,Mosonmagyaróvár,20
4905,765,506,GYŐR–MOSON–SOPRON,5,Mosonmagyaróvár,21
4906,927,616,GYŐR–MOSON–SOPRON,5,Mosonmagyaróvár,22
4907,723,466,GYŐR–MOSON–SOPRON,5,Mosonmagyaróvár,23
4908,774,439,GYŐR–MOSON–SOPRON,5,Mosonmagyaróvár,25
4909,840,558,GYŐR–MOSON–SOPRON,5,Mosonmagyaróvár,26
4910,868,540,GYŐR–MOSON–SOPRON,5,Mosonmagyaróvár,27
4911,860,559,GYŐR–MOSON–SOPRON,5,Mosonmagyaróvár,28
4912,786,539,GYŐR–MOSON–SOPRON,5,Mosonmagyaróvár,29
4913,828,608,GYŐR–MOSON–SOPRON,5,Mosonmagyaróvár,30
4914,959,666,GYŐR–MOSON–SOPRON,5,Mosonszentmiklós,1
4915,1033,677,GYŐR–MOSON–SOPRON,5,Mosonszentmiklós,2
4916,679,464,GYŐR–MOSON–SOPRON,5,Mosonszolnok,1
4917,675,480,GYŐR–MOSON–SOPRON,5,Mosonszolnok,2
4918,858,604,GYŐR–MOSON–SOPRON,5,Öttevény,1
4919,783,579,GYŐR–MOSON–SOPRON,5,Öttevény,2
4920,778,540,GYŐR–MOSON–SOPRON,5,Öttevény,3
4921,508,380,GYŐR–MOSON–SOPRON,5,Püski,1
4922,427,298,GYŐR–MOSON–SOPRON,5,Rajka,1
4923,608,464,GYŐR–MOSON–SOPRON,5,Rajka,2
4924,422,296,GYŐR–MOSON–SOPRON,5,Rajka,3
4925,136,101,GYŐR–MOSON–SOPRON,5,Rábcakapi,1
4926,649,400,GYŐR–MOSON–SOPRON,5,Újrónafő,1
4927,1342,1028,GYŐR–MOSON–SOPRON,5,Vámosszabadi,1
4928,292,211,GYŐR–MOSON–SOPRON,5,Várbalog,1
4929,440,279,GYŐR–MOSON–SOPRON,5,Károlyháza,1
4930,359,237,GYŐR–MOSON–SOPRON,5,Mosonudvar,1
4931,500,348,HAJDÚ–BIHAR,1,Debrecen,1
4932,554,398,HAJDÚ–BIHAR,1,Debrecen,72
4933,1382,875,HAJDÚ–BIHAR,1,Debrecen,73
4934,1412,900,HAJDÚ–BIHAR,1,Debrecen,74
4935,1350,887,HAJDÚ–BIHAR,1,Debrecen,75
4936,955,618,HAJDÚ–BIHAR,1,Debrecen,76
4937,802,648,HAJDÚ–BIHAR,1,Debrecen,77
4938,1356,1067,HAJDÚ–BIHAR,1,Debrecen,78
4939,1123,753,HAJDÚ–BIHAR,1,Debrecen,79
4940,1250,806,HAJDÚ–BIHAR,1,Debrecen,80
4941,1262,842,HAJDÚ–BIHAR,1,Debrecen,82
4942,1176,814,HAJDÚ–BIHAR,1,Debrecen,83
4943,1180,813,HAJDÚ–BIHAR,1,Debrecen,84
4944,1318,897,HAJDÚ–BIHAR,1,Debrecen,85
4945,1258,852,HAJDÚ–BIHAR,1,Debrecen,86
4946,855,692,HAJDÚ–BIHAR,1,Debrecen,87
4947,1219,758,HAJDÚ–BIHAR,1,Debrecen,88
4948,1302,864,HAJDÚ–BIHAR,1,Debrecen,89
4949,1254,910,HAJDÚ–BIHAR,1,Debrecen,90
4950,1365,896,HAJDÚ–BIHAR,1,Debrecen,91
4951,1333,896,HAJDÚ–BIHAR,1,Debrecen,92
4952,766,560,HAJDÚ–BIHAR,1,Debrecen,93
4953,1098,864,HAJDÚ–BIHAR,1,Debrecen,94
4954,1267,925,HAJDÚ–BIHAR,1,Debrecen,95
4955,1225,967,HAJDÚ–BIHAR,1,Debrecen,96
4956,522,364,HAJDÚ–BIHAR,1,Debrecen,97
4957,1247,922,HAJDÚ–BIHAR,1,Debrecen,98
4958,1183,878,HAJDÚ–BIHAR,1,Debrecen,99
4959,1308,881,HAJDÚ–BIHAR,1,Debrecen,100
4960,1236,849,HAJDÚ–BIHAR,1,Debrecen,101
4961,1252,865,HAJDÚ–BIHAR,1,Debrecen,102
4962,789,522,HAJDÚ–BIHAR,1,Debrecen,103
4963,396,305,HAJDÚ–BIHAR,1,Debrecen,104
4964,1187,896,HAJDÚ–BIHAR,1,Debrecen,105
4965,813,682,HAJDÚ–BIHAR,1,Debrecen,106
4966,1232,808,HAJDÚ–BIHAR,1,Debrecen,107
4967,1255,872,HAJDÚ–BIHAR,1,Debrecen,109
4968,1156,816,HAJDÚ–BIHAR,1,Debrecen,110
4969,1242,917,HAJDÚ–BIHAR,1,Debrecen,111
4970,1161,801,HAJDÚ–BIHAR,1,Debrecen,112
4971,1088,816,HAJDÚ–BIHAR,1,Debrecen,113
4972,1269,881,HAJDÚ–BIHAR,1,Debrecen,114
4973,1084,620,HAJDÚ–BIHAR,1,Debrecen,115
4974,651,513,HAJDÚ–BIHAR,1,Debrecen,116
4975,1156,951,HAJDÚ–BIHAR,1,Debrecen,117
4976,1315,1092,HAJDÚ–BIHAR,1,Debrecen,118
4977,826,623,HAJDÚ–BIHAR,1,Debrecen,119
4978,1260,927,HAJDÚ–BIHAR,1,Debrecen,120
4979,1317,946,HAJDÚ–BIHAR,1,Debrecen,121
4980,1358,984,HAJDÚ–BIHAR,1,Debrecen,122
4981,1401,1072,HAJDÚ–BIHAR,1,Debrecen,123
4982,1097,751,HAJDÚ–BIHAR,1,Debrecen,125
4983,1106,808,HAJDÚ–BIHAR,1,Debrecen,126
4984,1149,899,HAJDÚ–BIHAR,1,Debrecen,127
4985,1218,1013,HAJDÚ–BIHAR,1,Debrecen,128
4986,907,621,HAJDÚ–BIHAR,1,Debrecen,129
4987,1283,938,HAJDÚ–BIHAR,1,Debrecen,135
4988,780,493,HAJDÚ–BIHAR,1,Debrecen,136
4989,730,495,HAJDÚ–BIHAR,1,Debrecen,137
4990,1347,856,HAJDÚ–BIHAR,2,Debrecen,16
4991,1018,666,HAJDÚ–BIHAR,2,Debrecen,17
4992,1066,720,HAJDÚ–BIHAR,2,Debrecen,19
4993,1204,840,HAJDÚ–BIHAR,2,Debrecen,20
4994,1053,694,HAJDÚ–BIHAR,2,Debrecen,21
4995,1351,952,HAJDÚ–BIHAR,2,Debrecen,22
4996,1366,947,HAJDÚ–BIHAR,2,Debrecen,23
4997,1334,1056,HAJDÚ–BIHAR,2,Debrecen,24
4998,1325,895,HAJDÚ–BIHAR,2,Debrecen,25
4999,878,470,HAJDÚ–BIHAR,2,Debrecen,26
5000,833,405,HAJDÚ–BIHAR,2,Debrecen,27
5001,1439,756,HAJDÚ–BIHAR,2,Debrecen,28
5002,1430,1026,HAJDÚ–BIHAR,2,Debrecen,29
5003,1451,892,HAJDÚ–BIHAR,2,Debrecen,30
5004,1083,769,HAJDÚ–BIHAR,2,Debrecen,31
5005,1414,1007,HAJDÚ–BIHAR,2,Debrecen,32
5006,1067,744,HAJDÚ–BIHAR,2,Debrecen,33
5007,1161,857,HAJDÚ–BIHAR,2,Debrecen,34
5008,1056,777,HAJDÚ–BIHAR,2,Debrecen,35
5009,1124,636,HAJDÚ–BIHAR,2,Debrecen,36
5010,1243,705,HAJDÚ–BIHAR,2,Debrecen,37
5011,1420,772,HAJDÚ–BIHAR,2,Debrecen,38
5012,898,662,HAJDÚ–BIHAR,2,Debrecen,39
5013,1426,1021,HAJDÚ–BIHAR,2,Debrecen,40
5014,1425,918,HAJDÚ–BIHAR,2,Debrecen,41
5015,1381,994,HAJDÚ–BIHAR,2,Debrecen,42
5016,1273,943,HAJDÚ–BIHAR,2,Debrecen,43
5017,829,627,HAJDÚ–BIHAR,2,Debrecen,44
5018,1305,971,HAJDÚ–BIHAR,2,Debrecen,45
5019,1300,908,HAJDÚ–BIHAR,2,Debrecen,46
5020,1057,706,HAJDÚ–BIHAR,2,Debrecen,47
5021,1183,819,HAJDÚ–BIHAR,2,Debrecen,48
5022,1418,901,HAJDÚ–BIHAR,2,Debrecen,49
5023,1299,632,HAJDÚ–BIHAR,2,Debrecen,50
5024,986,611,HAJDÚ–BIHAR,2,Debrecen,51
5025,822,568,HAJDÚ–BIHAR,2,Debrecen,52
5026,965,744,HAJDÚ–BIHAR,2,Debrecen,53
5027,1241,845,HAJDÚ–BIHAR,2,Debrecen,54
5028,1076,782,HAJDÚ–BIHAR,2,Debrecen,55
5029,819,545,HAJDÚ–BIHAR,2,Debrecen,56
5030,631,303,HAJDÚ–BIHAR,2,Debrecen,57
5031,1629,858,HAJDÚ–BIHAR,2,Debrecen,58
5032,1112,871,HAJDÚ–BIHAR,2,Debrecen,59
5033,1339,918,HAJDÚ–BIHAR,2,Debrecen,60
5034,1352,891,HAJDÚ–BIHAR,2,Debrecen,61
5035,1225,843,HAJDÚ–BIHAR,2,Debrecen,62
5036,1235,842,HAJDÚ–BIHAR,2,Debrecen,63
5037,1199,782,HAJDÚ–BIHAR,2,Debrecen,64
5038,1359,888,HAJDÚ–BIHAR,2,Debrecen,65
5039,1159,782,HAJDÚ–BIHAR,2,Debrecen,66
5040,1347,919,HAJDÚ–BIHAR,2,Debrecen,67
5041,1205,908,HAJDÚ–BIHAR,2,Debrecen,68
5042,1320,873,HAJDÚ–BIHAR,2,Debrecen,69
5043,1089,771,HAJDÚ–BIHAR,2,Debrecen,70
5044,1374,986,HAJDÚ–BIHAR,2,Debrecen,71
5045,1300,772,HAJDÚ–BIHAR,2,Debrecen,81
5046,829,624,HAJDÚ–BIHAR,2,Debrecen,108
5047,1033,610,HAJDÚ–BIHAR,2,Debrecen,124
5048,943,621,HAJDÚ–BIHAR,2,Debrecen,130
5049,1057,829,HAJDÚ–BIHAR,2,Debrecen,133
5050,723,387,HAJDÚ–BIHAR,3,Álmosd,1
5051,664,382,HAJDÚ–BIHAR,3,Álmosd,2
5052,887,566,HAJDÚ–BIHAR,3,Bagamér,1
5053,926,477,HAJDÚ–BIHAR,3,Bagamér,2
5054,1319,878,HAJDÚ–BIHAR,3,Bocskaikert,1
5055,1287,893,HAJDÚ–BIHAR,3,Bocskaikert,2
5056,731,327,HAJDÚ–BIHAR,3,Debrecen,2
5057,1367,945,HAJDÚ–BIHAR,3,Debrecen,3
5058,1238,875,HAJDÚ–BIHAR,3,Debrecen,4
5059,1200,690,HAJDÚ–BIHAR,3,Debrecen,5
5060,1205,616,HAJDÚ–BIHAR,3,Debrecen,6
5061,1429,1012,HAJDÚ–BIHAR,3,Debrecen,7
5062,1446,1010,HAJDÚ–BIHAR,3,Debrecen,8
5063,1348,1041,HAJDÚ–BIHAR,3,Debrecen,9
5064,1310,986,HAJDÚ–BIHAR,3,Debrecen,10
5065,1235,921,HAJDÚ–BIHAR,3,Debrecen,11
5066,1289,902,HAJDÚ–BIHAR,3,Debrecen,12
5067,1236,951,HAJDÚ–BIHAR,3,Debrecen,13
5068,1078,803,HAJDÚ–BIHAR,3,Debrecen,14
5069,886,687,HAJDÚ–BIHAR,3,Debrecen,15
5070,1325,1025,HAJDÚ–BIHAR,3,Debrecen,132
5071,406,224,HAJDÚ–BIHAR,3,Fülöp,1
5072,361,229,HAJDÚ–BIHAR,3,Fülöp,2
5073,401,245,HAJDÚ–BIHAR,3,Fülöp,3
5074,172,115,HAJDÚ–BIHAR,3,Fülöp,4
5075,1094,503,HAJDÚ–BIHAR,3,Hajdúhadház,1
5076,948,364,HAJDÚ–BIHAR,3,Hajdúhadház,2
5077,1250,664,HAJDÚ–BIHAR,3,Hajdúhadház,3
5078,1203,608,HAJDÚ–BIHAR,3,Hajdúhadház,4
5079,1040,504,HAJDÚ–BIHAR,3,Hajdúhadház,5
5080,1224,670,HAJDÚ–BIHAR,3,Hajdúhadház,6
5081,1249,798,HAJDÚ–BIHAR,3,Hajdúhadház,7
5082,1240,781,HAJDÚ–BIHAR,3,Hajdúhadház,8
5083,115,64,HAJDÚ–BIHAR,3,Hajdúhadház,9
5084,1377,869,HAJDÚ–BIHAR,3,Hajdúsámson,1
5085,1406,946,HAJDÚ–BIHAR,3,Hajdúsámson,2
5086,1336,748,HAJDÚ–BIHAR,3,Hajdúsámson,3
5087,1249,785,HAJDÚ–BIHAR,3,Hajdúsámson,4
5088,1201,706,HAJDÚ–BIHAR,3,Hajdúsámson,5
5089,529,276,HAJDÚ–BIHAR,3,Hajdúsámson,6
5090,868,533,HAJDÚ–BIHAR,3,Hajdúsámson,7
5091,1312,711,HAJDÚ–BIHAR,3,Hajdúsámson,8
5092,1232,683,HAJDÚ–BIHAR,3,Hajdúsámson,9
5093,493,254,HAJDÚ–BIHAR,3,Kokad,1
5094,975,594,HAJDÚ–BIHAR,3,Létavértes,1
5095,868,464,HAJDÚ–BIHAR,3,Létavértes,2
5096,1129,587,HAJDÚ–BIHAR,3,Létavértes,3
5097,1023,471,HAJDÚ–BIHAR,3,Létavértes,4
5098,771,379,HAJDÚ–BIHAR,3,Létavértes,5
5099,825,415,HAJDÚ–BIHAR,3,Létavértes,6
5100,463,278,HAJDÚ–BIHAR,3,Nyíracsád,1
5101,816,520,HAJDÚ–BIHAR,3,Nyíracsád,2
5102,593,372,HAJDÚ–BIHAR,3,Nyíracsád,3
5103,921,649,HAJDÚ–BIHAR,3,Nyíracsád,4
5104,84,43,HAJDÚ–BIHAR,3,Nyíracsád,5
